BANNER_ID,_CUSTOMER1_FISCHER_GROUPS_BY_USER.GROUP_EMAIL,_CUSTOMER1_FISCHER_ROLES_ALUM_VIEW.ROLE
B00324575,null,ALUM
B00324579,null,ALUM
A00473869,null,ALUM
A00472539,null,ALUM
B00337888,null,ALUM
B00253900,null,ALUM
B00323254,depts-aper-staff,ALUM
B00834728,null,ALUM
A00458245,null,ALUM
A00458247,null,ALUM
A00459573,null,ALUM
B00312580,null,ALUM
B00312582,null,ALUM
A00386075,null,ALUM
B00204993,null,ALUM
A00033280,null,ALUM
B00155412,null,ALUM
B00312579,null,ALUM
A00473870,null,ALUM
B00312578,null,ALUM
B00624276,null,ALUM
A00458253,null,ALUM
B00396229,null,ALUM
A00446290,null,ALUM
B00312594,"depts-sosc-fac,depts-econ-fac,depts-sosc-fac,depts-econ-fac",null
B00324554,"depts-fa-staff,depts-dnc-staff,depts-fa-staff,depts-dnc-staff",ALUM
B00203673,null,ALUM
B00324557,null,ALUM
B00372274,null,ALUM
B00396222,null,ALUM
B00155401,null,ALUM
A00058565,null,ALUM
B00168717,null,ALUM
B00201004,null,ALUM
B00834709,null,ALUM
B00312585,null,ALUM
A00472553,null,ALUM
B00624287,depts-aper-staff,ALUM
B00408743,null,ALUM
B00420472,null,ALUM
B00673217,null,ALUM
A00021233,null,ALUM
B00456424,null,ALUM
B00699847,null,ALUM
B00720092,null,ALUM
A00008263,null,ALUM
B00457760,null,ALUM
B00432462,null,ALUM
B00432460,null,ALUM
B00350831,null,ALUM
B00719094,"depts-fa-fac,depts-mus-fac,depts-fa-fac,depts-mus-fac",ALUM
B00348526,null,ALUM
B00455105,null,ALUM
A00072833,null,ALUM
B00348523,null,ALUM
B00673227,null,ALUM
B00445759,null,ALUM
A00035881,null,ALUM
A00008256,null,ALUM
B00350841,null,ALUM
B00131403,null,ALUM
B00349866,null,ALUM
B00893061,null,ALUM
B00432478,null,ALUM
A00060850,null,ALUM
A00058533,"depts-soan-fac,depts-sosc-fac,depts-soan-fac,depts-sosc-fac",null
B00431152,null,ALUM
B00350857,null,ALUM
B00374829,null,ALUM
A00072811,"depts-mgmt-fac,depts-bus-fac,depts-mgmt-fac,depts-bus-fac",ALUM
A00022596,null,ALUM
B00673202,null,ALUM
B00673205,null,ALUM
B00362846,null,ALUM
A00008235,null,ALUM
B00350862,null,ALUM
B00443111,null,ALUM
B00445776,"bannerusers,depts-cont-staff,bannerusers,depts-cont-staff",null
B00444445,null,ALUM
B00374818,depts-trio-staff,null
A00010547,null,ALUM
B00721388,null,ALUM
B00362859,null,ALUM
A00196834,null,ALUM
B00673261,null,ALUM
B00034487,null,ALUM
B00362854,null,ALUM
A00196833,null,ALUM
B00362851,null,ALUM
A00022532,null,ALUM
A00021201,null,ALUM
B00374831,null,ALUM
B00870391,null,ALUM
B00033171,null,ALUM
B00870394,null,ALUM
B00870393,null,ALUM
A00022538,null,ALUM
A00008298,null,ALUM
B00406140,null,ALUM
A00034512,null,ALUM
B00299221,null,ALUM
B00299222,null,ALUM
B00348571,null,ALUM
B00350888,null,ALUM
B00348572,null,ALUM
B00299226,null,ALUM
A00023876,null,ALUM
A00021211,null,ALUM
B00372201,null,ALUM
A00023878,null,ALUM
B00362877,null,ALUM
B00362870,null,ALUM
B00299238,null,ALUM
A00022555,null,ALUM
A00047832,null,ALUM
B00398803,null,ALUM
B00359244,null,ALUM
B00085903,null,ALUM
B00386838,"depts-oia-staff,bannerusers,depts-oia-staff,bannerusers",ALUM
B00698530,null,ALUM
B00335289,null,ALUM
A00035863,null,ALUM
B00348597,null,ALUM
A00035869,null,ALUM
B00299243,null,ALUM
B00299244,null,ALUM
B00348595,null,ALUM
A00059816,null,ALUM
B00348593,null,ALUM
B00289858,null,ALUM
B00300616,null,ALUM
A00412827,null,ALUM
B00883798,null,ALUM
A00011829,null,ALUM
B00264550,null,ALUM
B00469699,null,ALUM
B00870475,null,ALUM
B00251232,null,ALUM
B00253893,null,ALUM
B00720006,null,ALUM
B00869494,"depts-oia-staff,bannerusers,depts-oia-staff,bannerusers",null
A00424804,null,ALUM
A00399417,null,ALUM
B00444392,null,ALUM
A00011818,null,ALUM
B00265879,null,ALUM
B00021142,null,ALUM
A00375425,null,ALUM
B00010469,depts-csch-staff,ALUM
B00868159,null,ALUM
B00444389,null,ALUM
B00288548,null,ALUM
A00375417,null,ALUM
B00479006,null,ALUM
B00467023,null,ALUM
B00467024,null,ALUM
A00196938,"depts-sosc-fac,depts-econ-fac,depts-sosc-fac,depts-econ-fac",null
B00467020,null,ALUM
A00399426,null,ALUM
B00253879,null,ALUM
B00313904,null,ALUM
B00467016,null,ALUM
B00239581,null,ALUM
B00722688,null,ALUM
B00479010,depts-trio-staff,null
B00350904,null,ALUM
B00288550,null,ALUM
B00673167,null,ALUM
B00085944,null,ALUM
B00870484,null,ALUM
B00673171,null,ALUM
B00479001,depts-trio-staff,null
B00252551,null,ALUM
B00191194,null,ALUM
B00253880,null,ALUM
B00420391,null,ALUM
B00445692,depts-bus-staff,ALUM
A00435501,null,ALUM
A00399446,null,ALUM
B00456349,null,ALUM
A00337125,null,ALUM
B00349928,null,ALUM
B00085958,null,ALUM
A00424849,null,ALUM
B00008125,null,ALUM
B00869452,null,ALUM
B00085951,null,ALUM
B00871760,null,ALUM
B00894402,null,ALUM
B00251275,null,ALUM
A00349114,null,ALUM
A00423517,null,ALUM
A00352766,null,ALUM
A00422200,null,ALUM
B00264583,null,ALUM
B00467013,null,ALUM
B00264581,null,ALUM
A00011851,null,ALUM
B00868112,null,ALUM
B00868111,null,ALUM
B00844163,null,ALUM
B00011759,null,ALUM
B00083300,null,ALUM
B00444343,null,ALUM
B00871756,null,ALUM
B00516475,null,ALUM
B00275234,null,ALUM
B00289834,null,ALUM
A00351403,null,ALUM
A00411510,null,ALUM
A00009525,null,ALUM
A00398136,null,ALUM
B00009479,null,ALUM
B00009477,null,ALUM
B00191145,null,ALUM
B00870451,null,ALUM
B00457661,null,ALUM
B00191144,null,ALUM
B00275220,null,ALUM
A00400897,null,ALUM
B00374907,null,ALUM
B00252580,null,ALUM
B00374908,null,ALUM
B00252582,null,ALUM
A00411529,null,ALUM
B00023749,null,ALUM
B00097953,null,ALUM
B00178188,null,ALUM
A00411524,null,ALUM
B00008129,null,ALUM
A00436807,null,ALUM
B00084658,null,ALUM
B00085986,null,ALUM
B00721309,null,ALUM
B00191156,null,ALUM
B00362920,null,ALUM
B00085982,null,ALUM
B00191152,null,ALUM
B00251264,null,ALUM
B00178194,null,ALUM
B00251267,null,ALUM
B00178193,null,ALUM
B00277873,null,ALUM
A00325154,null,ALUM
A00459518,null,ALUM
A00094176,null,ALUM
B00239519,null,ALUM
B00312683,null,ALUM
B00311352,null,ALUM
B00312682,null,ALUM
A00411577,null,ALUM
B00335317,null,ALUM
B00191122,null,ALUM
B00335311,null,ALUM
B00228856,null,ALUM
B00085992,null,ALUM
B00723910,null,ALUM
B00239529,null,ALUM
B00179498,null,ALUM
B00193780,null,ALUM
A00290033,null,ALUM
A00461842,null,ALUM
B00216864,null,ALUM
A00411592,null,ALUM
B00011711,null,ALUM
B00035704,null,ALUM
B00253820,null,ALUM
B00082014,null,ALUM
B00336632,null,ALUM
B00204896,null,ALUM
A00424898,null,ALUM
B00095348,null,ALUM
B00226220,null,ALUM
B00869429,"depts-mbpp-staff,bannerusers,depts-bus-staff,depts-mbpp-staff,bannerusers,depts-bus-staff",ALUM
B00009428,null,ALUM
A00410227,null,ALUM
A00409271,null,ALUM
A00410228,null,ALUM
B00191105,null,ALUM
B00844134,null,ALUM
B00008100,null,ALUM
A00447501,null,ALUM
A00447502,null,ALUM
B00180450,null,ALUM
A00082160,null,ALUM
B00312658,null,ALUM
A00458219,null,ALUM
A00435512,null,ALUM
B00095334,null,ALUM
B00095335,null,ALUM
B00869417,depts-educ-fac,ALUM
B00202262,null,ALUM
A00094149,null,ALUM
B00300689,null,ALUM
B00300687,null,ALUM
B00192436,null,ALUM
A00082177,null,ALUM
A00448827,null,ALUM
B00226209,null,ALUM
B00870401,null,ALUM
B00871732,null,ALUM
A00473845,null,ALUM
B00844143,null,ALUM
B00870408,null,ALUM
A00458223,null,ALUM
B00084694,null,ALUM
B00216895,null,ALUM
B00313996,null,ALUM
A00388799,null,ALUM
B00238227,null,ALUM
B00264517,null,ALUM
B00142160,null,ALUM
B00193752,null,ALUM
B00300651,null,ALUM
B00202270,depts-educ-fac,null
B00166127,null,ALUM
B00325960,null,ALUM
B00181762,null,ALUM
B00239563,null,ALUM
B00239569,null,ALUM
B00300669,null,ALUM
B00833482,null,ALUM
B00142171,null,ALUM
B00154130,null,ALUM
B00154133,null,ALUM
A00448892,null,ALUM
B00154136,null,ALUM
B00228892,null,ALUM
B00337925,null,ALUM
B00226228,null,ALUM
B00311319,null,ALUM
B00787955,null,ALUM
B00214255,null,ALUM
A00461808,null,ALUM
B00467060,null,ALUM
A00434239,null,ALUM
A00461813,null,ALUM
B00239539,null,ALUM
A00434236,null,ALUM
B00167483,null,ALUM
A00094119,null,ALUM
B00166152,null,ALUM
A00094117,null,ALUM
A00447552,null,ALUM
B00095385,null,ALUM
A00447553,null,ALUM
B00193731,null,ALUM
B00300634,null,ALUM
B00467063,null,ALUM
B00467061,null,ALUM
B00300633,null,ALUM
B00252500,null,ALUM
B00467059,null,ALUM
A00387430,null,ALUM
B00337917,depts-aper-staff,null
B00083392,null,ALUM
B00300648,null,ALUM
B00265810,null,ALUM
B00833462,null,ALUM
B00614896,null,ALUM
B00301976,null,ALUM
B00193721,null,ALUM
B00846756,null,ALUM
B00193722,null,ALUM
A00057199,null,ALUM
B00252515,null,ALUM
B00312626,null,ALUM
B00193726,null,ALUM
B00252512,null,ALUM
A00473800,null,ALUM
A00423588,null,ALUM
B00312621,null,ALUM
A00289078,null,ALUM
B00624200,null,ALUM
B00265819,null,ALUM
B00479040,null,ALUM
B00312281,null,ALUM
A00095427,null,ALUM
B00409719,null,ALUM
B00375853,null,ALUM
B00072042,null,ALUM
B00387839,null,ALUM
B00324271,null,ALUM
B00145505,null,ALUM
A00069128,null,ALUM
A00095411,null,ALUM
B00132205,null,ALUM
B00312296,null,ALUM
B00363861,null,ALUM
B00363864,null,ALUM
B00363865,depts-csch-staff,null
A00071461,null,ALUM
A00057135,null,ALUM
B00084039,null,ALUM
B00337568,null,ALUM
B00351896,null,ALUM
B00348254,null,ALUM
B00351899,null,ALUM
B00351898,null,ALUM
B00409736,null,ALUM
A00254576,null,ALUM
B00409733,null,ALUM
B00313592,null,ALUM
B00624107,null,ALUM
B00625438,null,ALUM
B00312265,null,ALUM
B00348258,null,ALUM
B00399804,null,ALUM
B00399803,null,ALUM
A00445298,null,ALUM
B00337564,null,ALUM
B00373213,null,ALUM
A00445297,null,ALUM
B00085379,null,ALUM
A00095408,null,ALUM
A00045193,null,ALUM
B00349596,null,ALUM
B00350579,"depts-nsm-fac,depts-chph-fac,depts-nsm-fac,depts-chph-fac",null
B00625440,null,ALUM
A00096721,null,ALUM
B00373205,null,ALUM
B00373206,null,ALUM
B00625448,null,ALUM
B00375863,null,ALUM
B00337551,null,ALUM
B00348270,null,ALUM
B00121506,null,ALUM
B00264095,depts-csch-staff,ALUM
B00277399,null,ALUM
B00085386,null,ALUM
B00313597,null,ALUM
B00361231,null,ALUM
B00144203,null,ALUM
A00008193,null,ALUM
B00348273,null,ALUM
B00011092,null,ALUM
A00483547,"depts-nsm-fac,depts-psyc-fac,depts-nsm-fac,depts-psyc-fac",null
B00399869,null,ALUM
B00374561,null,ALUM
B00326889,null,ALUM
B00374560,null,ALUM
A00230551,null,ALUM
B00313564,null,ALUM
A00471551,null,ALUM
B00624137,null,ALUM
B00624134,null,ALUM
B00625466,null,ALUM
B00493084,depts-tac-staff,null
A00483539,"depts-envs-fac,depts-nsm-fac,bannerusers,depts-bio-fac,depts-envs-fac,depts-nsm-fac,bannerusers,depts-bio-fac",null
B00313581,null,ALUM
A00096700,null,ALUM
B00011084,null,ALUM
B00374559,null,ALUM
B00288058,null,ALUM
A00083408,null,ALUM
B00146809,null,ALUM
A00033150,null,ALUM
A00469255,null,ALUM
B00624140,"depts-envs-fac,depts-nsm-fac,depts-chph-fac,depts-envs-fac,depts-nsm-fac,depts-chph-fac",null
A00033146,null,ALUM
B00493079,depts-oia-staff,null
A00289251,null,ALUM
A00470230,null,ALUM
B00348295,null,ALUM
B00217705,"depts-fa-fac,depts-dnc-fac,depts-fa-fac,depts-dnc-fac",null
A00469260,null,ALUM
B00338851,null,ALUM
B00337521,null,ALUM
B00302896,null,ALUM
B00374585,null,ALUM
A00469262,null,ALUM
A00059794,null,ALUM
B00399840,null,ALUM
B00300237,null,ALUM
B00024391,null,ALUM
B00024390,null,ALUM
A00289221,null,ALUM
A00289220,null,ALUM
B00399856,depts-lib-staff,null
B00313563,null,ALUM
B00373244,null,ALUM
A00469273,null,ALUM
A00057120,null,ALUM
B00374570,null,ALUM
B00399850,depts-psaf-staff,null
B00337506,null,ALUM
B00493057,depts-tac-staff,null
B00338833,null,ALUM
B00313555,null,ALUM
B00253381,null,ALUM
A00072702,null,ALUM
B00264037,null,ALUM
A00375711,null,ALUM
A00008144,null,ALUM
B00434761,null,ALUM
A00035753,"depts-fa-fac,depts-mus-fac,depts-fa-fac,depts-mus-fac",ALUM
B00277344,null,ALUM
B00048342,null,ALUM
A00072706,null,ALUM
B00011043,null,ALUM
B00351801,null,ALUM
B00721294,null,ALUM
B00420120,null,ALUM
A00021125,null,ALUM
B00036362,null,ALUM
B00721291,null,ALUM
B00000389,null,ALUM
B00673102,null,ALUM
B00458741,null,ALUM
B00253388,null,ALUM
B00408486,null,ALUM
A00047764,null,ALUM
B00419140,null,ALUM
B00254691,null,ALUM
B00363814,null,ALUM
B00433446,null,ALUM
A00008123,null,ALUM
A00034442,null,ALUM
B00277328,null,ALUM
B00408496,null,ALUM
B00278650,null,ALUM
B00445423,null,ALUM
B00446756,null,ALUM
A00022472,null,ALUM
B00266668,null,ALUM
B00421472,null,ALUM
B00240057,null,ALUM
B00025687,null,ALUM
B00025688,null,ALUM
B00434772,null,ALUM
B00239072,null,ALUM
B00351831,null,ALUM
B00291688,null,ALUM
B00239075,null,ALUM
B00350504,"depts-nsm-fac,depts-chph-fac,depts-nsm-fac,depts-chph-fac",null
B00350505,null,ALUM
B00881176,null,ALUM
B00025653,null,ALUM
B00673138,null,ALUM
A00254526,null,ALUM
B00122822,null,ALUM
B00280968,null,ALUM
B00264083,null,ALUM
B00409763,null,ALUM
B00014998,null,ALUM
B00408435,null,ALUM
B00363821,null,ALUM
A00410613,null,ALUM
B00673145,null,ALUM
B00336279,"depts-nsm-fac,depts-nurs-fac,depts-nsm-fac,depts-nurs-fac",null
B00277375,null,ALUM
B00349541,null,ALUM
B00036313,null,ALUM
B00881156,null,ALUM
B00252072,null,ALUM
B00025637,null,ALUM
B00721288,null,ALUM
B00264053,null,ALUM
B00025635,null,ALUM
B00351860,null,ALUM
A00034407,null,ALUM
B00348223,null,ALUM
B00590288,null,ALUM
B00348222,null,ALUM
B00351865,null,ALUM
A00008162,null,ALUM
B00351868,null,ALUM
A00409628,null,ALUM
B00278698,null,ALUM
A00156094,null,ALUM
B00881160,null,ALUM
B00194496,null,ALUM
B00264045,null,ALUM
B00025642,null,ALUM
B00264043,null,ALUM
B00194499,null,ALUM
B00025645,null,ALUM
B00025646,null,ALUM
B00673131,depts-lib-staff,ALUM
B00410780,null,ALUM
B00181199,null,ALUM
B00348233,null,ALUM
B00013676,null,ALUM
A00423902,null,ALUM
A00411858,null,ALUM
B00881252,null,ALUM
B00721223,null,ALUM
B00267947,null,ALUM
B00881257,null,ALUM
B00193278,null,ALUM
A00375798,null,ALUM
B00230659,null,ALUM
B00014955,null,ALUM
B00456032,null,ALUM
B00254623,null,ALUM
B00433397,null,ALUM
B00446699,depts-mctr-staff,null
A00011707,"depts-fa-fac,depts-fa-staff,depts-mus-fac,depts-mus-staff,depts-fa-fac,depts-fa-staff,depts-mus-fac,depts-mus-staff",ALUM
B00216365,null,ALUM
B00217691,null,ALUM
B00215019,null,ALUM
B00001634,null,ALUM
B00432047,null,ALUM
B00227002,null,ALUM
A00375782,null,ALUM
B00468021,null,ALUM
A00373124,null,ALUM
A00397118,null,ALUM
B00013615,null,ALUM
B00432051,null,ALUM
B00014949,null,ALUM
B00230644,null,ALUM
B00432052,null,ALUM
A00398451,null,ALUM
B00870584,null,ALUM
B00881271,null,ALUM
B00215020,null,ALUM
A00435804,null,ALUM
A00435803,null,ALUM
B00472971,null,ALUM
B00881236,null,ALUM
B00013649,null,ALUM
A00398460,null,ALUM
B00181260,null,ALUM
A00348163,null,ALUM
B00460984,null,ALUM
B00722566,null,ALUM
B00013645,null,ALUM
B00229680,null,ALUM
B00242637,null,ALUM
B00881248,null,ALUM
B00242636,null,ALUM
B00000324,null,ALUM
B00014968,null,ALUM
A00387746,null,ALUM
B00014960,"depts-eng-staff,depts-let-staff,depts-eng-staff,depts-let-staff",ALUM
B00181279,depts-cf-staff,null
A00409578,null,ALUM
A00435866,null,ALUM
A00408245,null,ALUM
B00170590,null,ALUM
B00432014,null,ALUM
A00375751,null,ALUM
B00193233,null,ALUM
B00266655,null,ALUM
B00673099,null,ALUM
B00193237,null,ALUM
B00432019,null,ALUM
B00228385,null,ALUM
B00434680,null,ALUM
B00869575,null,ALUM
B00894520,null,ALUM
B00869573,null,ALUM
B00434682,null,ALUM
B00254664,null,ALUM
B00460963,null,ALUM
B00255997,null,ALUM
A00349473,null,ALUM
B00869572,null,ALUM
B00870557,null,ALUM
A00349476,null,ALUM
B00881222,null,ALUM
B00881221,null,ALUM
A00375749,null,ALUM
A00410574,null,ALUM
B00435995,null,ALUM
B00895870,null,ALUM
B00193228,null,ALUM
B00242692,null,ALUM
B00432006,null,ALUM
B00062737,null,ALUM
B00193229,null,ALUM
B00869564,null,ALUM
A00446503,depts-cf-staff,null
B00181252,null,ALUM
B00168255,null,ALUM
B00181256,null,ALUM
B00883890,null,ALUM
B00893206,null,ALUM
B00181258,null,ALUM
A00157470,null,ALUM
B00266639,null,ALUM
B00420050,null,ALUM
B00168290,null,ALUM
B00351906,null,ALUM
B00351909,null,ALUM
A00408265,null,ALUM
A00408262,null,ALUM
A00435849,null,ALUM
B00193219,"depts-fa-fac,depts-fa-staff,depts-mus-fac,depts-mus-staff,depts-fa-fac,depts-fa-staff,depts-mus-fac,depts-mus-staff",null
B00014939,null,ALUM
B00433375,null,ALUM
A00011722,null,ALUM
B00351900,null,ALUM
A00348127,null,ALUM
B00168281,null,ALUM
B00419073,null,ALUM
B00227062,null,ALUM
B00446673,null,ALUM
A00094062,null,ALUM
B00170581,null,ALUM
B00266627,null,ALUM
A00375728,null,ALUM
B00228399,null,ALUM
B00432023,null,ALUM
B00194535,null,ALUM
A00409581,null,ALUM
B00883867,null,ALUM
A00434507,null,ALUM
B00170587,null,ALUM
B00433360,null,ALUM
B00086712,null,ALUM
B00433363,null,ALUM
B00434695,null,ALUM
A00082092,null,ALUM
A00082093,null,ALUM
A00011712,bannerusers,null
A00082096,null,ALUM
A00447819,null,ALUM
B00181209,null,ALUM
A00290144,null,ALUM
A00458548,null,ALUM
B00300333,"depts-eng-staff,depts-let-staff,depts-eng-staff,depts-let-staff",ALUM
B00326963,null,ALUM
A00290141,null,ALUM
B00300332,null,ALUM
A00422593,null,ALUM
B00194524,null,ALUM
B00398572,null,ALUM
A00408283,null,ALUM
B00194523,"depts-mcs-fac,depts-nsm-fac,bannerusers,depts-mcs-fac,depts-nsm-fac,bannerusers",null
B00845557,null,ALUM
B00156249,null,ALUM
A00070086,null,ALUM
B00845565,null,ALUM
B00337616,null,ALUM
B00844234,null,ALUM
B00869530,null,ALUM
B00205613,null,ALUM
A00446557,null,ALUM
A00447887,null,ALUM
B00493043,depts-osl-staff,null
B00182549,null,ALUM
A00070092,null,ALUM
B00300344,null,ALUM
B00170564,null,ALUM
B00300342,null,ALUM
B00373265,null,ALUM
B00170562,null,ALUM
B00301674,null,ALUM
A00070095,null,ALUM
B00398586,depts-tac-staff,null
B00195847,null,ALUM
B00086736,null,ALUM
B00398592,null,ALUM
B00086735,null,ALUM
B00398593,null,ALUM
A00457234,null,ALUM
A00082073,null,ALUM
B00895824,null,ALUM
B00833553,null,ALUM
A00094030,null,ALUM
B00857564,depts-trio-staff,ALUM
B00834880,null,ALUM
B00171861,"depts-fa-fac,depts-mus-fac,depts-fa-fac,depts-mus-fac",null
B00301643,null,ALUM
B00119289,null,ALUM
B00844255,null,ALUM
B00195836,null,ALUM
B00456098,null,ALUM
A00421235,null,ALUM
A00422565,null,ALUM
B00482377,null,ALUM
B00493021,depts-trio-staff,null
B00871869,null,ALUM
A00433216,null,ALUM
A00385170,null,ALUM
B00204322,null,ALUM
B00868206,null,ALUM
A00070074,null,ALUM
B00397230,null,ALUM
A00460890,null,ALUM
A00469235,null,ALUM
B00302986,null,ALUM
B00338918,null,ALUM
A00082059,null,ALUM
B00481032,null,ALUM
A00470216,null,ALUM
B00183851,null,ALUM
B00723801,null,ALUM
B00493010,depts-trio-staff,null
A00458506,null,ALUM
B00206991,null,ALUM
B00218979,null,ALUM
B00205664,null,ALUM
B00326922,null,ALUM
A00095343,null,ALUM
B00171841,null,ALUM
B00493001,depts-trio-staff,null
B00493000,depts-trio-staff,null
B00169513,null,ALUM
B00216308,null,ALUM
B00243949,null,ALUM
A00460836,null,ALUM
B00326918,null,ALUM
B00072138,null,ALUM
B00216307,null,ALUM
A00097991,null,ALUM
B00614790,null,ALUM
B00845533,null,ALUM
B00195809,null,ALUM
B00146884,depts-educ-fac,ALUM
B00217640,depts-educ-staff,ALUM
B00169502,null,ALUM
B00314943,null,ALUM
B00471680,null,ALUM
B00857524,null,ALUM
B00215006,null,ALUM
B00869507,null,ALUM
B00844209,null,ALUM
A00445255,null,ALUM
B00204352,null,ALUM
B00845537,null,ALUM
B00456050,null,ALUM
B00844213,null,ALUM
B00844214,null,ALUM
B00084126,null,ALUM
A00082007,null,ALUM
B00204346,null,ALUM
B00845541,null,ALUM
B00086783,null,ALUM
B00215011,null,ALUM
B00314912,null,ALUM
B00183800,null,ALUM
A00069069,null,ALUM
A00085991,"depts-fa-fac,depts-arts-fac,depts-fa-fac,depts-arts-fac",null
B00457380,null,ALUM
B00857517,null,ALUM
B00183817,null,ALUM
A00386460,null,ALUM
B00857531,null,ALUM
A00057081,null,ALUM
B00158874,null,ALUM
B00157547,null,ALUM
A00374477,null,ALUM
B00170505,null,ALUM
A00082014,null,ALUM
B00314929,bannerusers,ALUM
B00845552,null,ALUM
B00871816,null,ALUM
B00215000,null,ALUM
B00483658,"depts-nsm-fac,depts-psyc-fac,depts-nsm-fac,depts-psyc-fac",null
A00445190,null,ALUM
B00408506,null,ALUM
A00289316,null,ALUM
B00336376,null,ALUM
B00374641,null,ALUM
A00073992,null,ALUM
B00098550,null,ALUM
B00833609,null,ALUM
A00471471,null,ALUM
B00290286,null,ALUM
A00069001,null,ALUM
B00374636,null,ALUM
B00615963,null,ALUM
B00086570,null,ALUM
B00591427,null,ALUM
B00290299,null,ALUM
B00146720,null,ALUM
B00434815,null,ALUM
B00277294,null,ALUM
B00098578,null,ALUM
B00350690,null,ALUM
A00483491,depts-cf-staff,null
B00085258,null,ALUM
A00445169,null,ALUM
B00277289,null,ALUM
A00470166,null,ALUM
B00626656,null,ALUM
B00277288,null,ALUM
B00626655,null,ALUM
B00625320,null,ALUM
B00407209,null,ALUM
B00312392,null,ALUM
A00072658,null,ALUM
B00398603,null,ALUM
B00615941,null,ALUM
B00098564,null,ALUM
B00374652,null,ALUM
B00086598,null,ALUM
A00433189,null,ALUM
A00433184,null,ALUM
B00086592,null,ALUM
B00625331,null,ALUM
B00407214,null,ALUM
B00086591,null,ALUM
B00313691,"depts-hr-staff,depts-vpft-staff,bannerusers,depts-hr-staff,depts-vpft-staff,bannerusers",ALUM
A00073956,null,ALUM
B00338992,null,ALUM
A00021037,null,ALUM
B00119139,null,ALUM
B00206908,"depts-prov-fac,depts-prov-staff,depts-prov-fac,depts-prov-staff",null
B00122788,null,ALUM
A00457146,depts-educ-fac,ALUM
A00458477,null,ALUM
A00457147,null,ALUM
B00085275,null,ALUM
A00021041,null,ALUM
A00021040,null,ALUM
A00483419,depts-cf-staff,null
A00072634,null,ALUM
A00288036,null,ALUM
B00326996,"depts-sosc-fac,depts-wmst-fac,depts-sosc-fac,depts-wmst-fac",null
B00337650,null,ALUM
B00398661,null,ALUM
A00471440,null,ALUM
B00206914,null,ALUM
B00048477,null,ALUM
A00204374,null,ALUM
B00119121,null,ALUM
B00311009,null,ALUM
B00337639,null,ALUM
B00300363,null,ALUM
A00033036,null,ALUM
A00472787,null,ALUM
B00122765,null,ALUM
B00206923,null,ALUM
B00833624,null,ALUM
A00046361,null,ALUM
B00313680,null,ALUM
A00290335,null,ALUM
A00289349,null,ALUM
B00337631,null,ALUM
B00337630,null,ALUM
B00398645,null,ALUM
B00398640,null,ALUM
B00326979,null,ALUM
A00231977,null,ALUM
B00205601,null,ALUM
B00205600,depts-web-staff,ALUM
A00288020,null,ALUM
B00206935,null,ALUM
B00290276,null,ALUM
A00352954,null,ALUM
B00011173,null,ALUM
B00265245,null,ALUM
B00434874,null,ALUM
B00363911,null,ALUM
A00352951,null,ALUM
B00363912,null,ALUM
A00011664,null,ALUM
A00011665,null,ALUM
A00011660,null,ALUM
B00422887,null,ALUM
B00036465,null,ALUM
B00351922,null,ALUM
B00351937,null,ALUM
A00022335,null,ALUM
B00433532,null,ALUM
A00022338,null,ALUM
B00350600,null,ALUM
B00350601,null,ALUM
B00011153,null,ALUM
B00350603,null,ALUM
B00445516,null,ALUM
A00022346,null,ALUM
B00048434,null,ALUM
B00265227,null,ALUM
A00022341,null,ALUM
B00025796,null,ALUM
B00432239,null,ALUM
B00351941,null,ALUM
