_changetype,_CUSTOMER1_FISCHER_ROLES_ALUM_VIEW.BANNER_ID,_CUSTOMER1_FISCHER_ROLES_ALUM_VIEW.ROLE
add,B00297274,ALUM
add,B00297298,ALUM
add,B00297311,ALUM
add,B00297312,ALUM
add,B00297313,ALUM
add,B00297319,ALUM
add,B00297357,ALUM
add,B00297359,ALUM
add,B00297372,ALUM
add,B00297376,ALUM
add,B00297380,ALUM
add,B00297573,ALUM
add,B00297586,ALUM
add,B00297597,ALUM
add,B00297613,ALUM
add,B00297621,ALUM
add,B00297674,ALUM
add,B00297772,ALUM
add,B00297783,ALUM
add,B00297811,ALUM
add,B00297835,ALUM
add,B00297838,ALUM
add,B00297863,ALUM
add,B00298088,ALUM
add,B00298096,ALUM
add,B00298116,ALUM
add,B00298169,ALUM
add,B00298177,ALUM
add,B00298191,ALUM
add,B00298206,ALUM
add,B00298286,ALUM
add,B00298294,ALUM
add,B00298296,ALUM
add,B00298302,ALUM
add,B00298304,ALUM
add,B00298306,ALUM
add,B00298368,ALUM
add,B00298369,ALUM
add,B00298397,ALUM
add,B00298449,ALUM
add,B00298452,ALUM
add,B00298476,ALUM
add,B00298677,ALUM
add,B00298679,ALUM
add,B00298694,ALUM
add,B00298717,ALUM
add,B00298723,ALUM
add,B00298724,ALUM
add,B00298730,ALUM
add,B00298791,ALUM
add,B00298796,ALUM
add,B00298881,ALUM
add,B00298891,ALUM
add,B00298952,ALUM
add,B00299053,ALUM
add,B00299179,ALUM
add,B00299221,ALUM
add,B00299222,ALUM
add,B00299226,ALUM
add,A00142964,ALUM
add,B00299238,ALUM
add,B00299243,ALUM
add,B00299244,ALUM
add,B00299345,ALUM
add,B00299357,ALUM
add,B00299364,ALUM
add,B00299366,ALUM
add,B00299400,ALUM
add,B00299429,ALUM
add,B00299437,ALUM
add,B00299448,ALUM
add,B00299451,ALUM
add,B00299514,ALUM
add,B00299551,ALUM
add,B00299624,ALUM
add,B00299669,ALUM
add,B00299673,ALUM
add,B00299689,ALUM
add,B00299726,ALUM
add,B00299739,ALUM
add,B00299745,ALUM
add,B00299746,ALUM
add,B00299756,ALUM
add,B00299844,ALUM
add,B00299901,ALUM
add,B00299905,ALUM
add,B00299909,ALUM
add,B00299923,ALUM
add,B00299928,ALUM
add,B00299969,ALUM
add,B00299974,ALUM
add,B00299982,ALUM
add,B00299991,ALUM
add,B00300115,ALUM
add,B00300139,ALUM
add,B00300152,ALUM
add,B00300155,ALUM
add,B00300160,ALUM
add,B00300183,ALUM
add,B00300198,ALUM
add,B00300212,ALUM
add,B00300217,ALUM
add,B00300224,ALUM
add,B00300237,ALUM
add,B00300332,ALUM
add,B00300333,ALUM
add,B00300342,ALUM
add,B00300344,ALUM
add,B00300363,ALUM
add,B00300500,ALUM
add,B00300504,ALUM
add,B00300546,ALUM
add,B00300553,ALUM
add,B00300573,ALUM
add,B00300583,ALUM
add,B00300589,ALUM
add,B00300591,ALUM
add,B00300616,ALUM
add,B00300633,ALUM
add,B00300634,ALUM
add,B00300648,ALUM
add,B00300651,ALUM
add,B00300669,ALUM
add,B00300687,ALUM
add,B00300689,ALUM
add,B00300718,ALUM
add,B00300730,ALUM
add,B00300757,ALUM
add,B00300884,ALUM
add,B00300989,ALUM
add,B00301063,ALUM
add,B00301070,ALUM
add,B00301071,ALUM
add,B00301072,ALUM
add,B00301101,ALUM
add,B00301108,ALUM
add,B00301117,ALUM
add,B00301122,ALUM
add,B00301139,ALUM
add,B00301158,ALUM
add,B00301181,ALUM
add,B00301182,ALUM
add,A00144986,ALUM
add,B00301255,ALUM
add,A00145183,ALUM
add,A00145233,ALUM
add,B00301479,ALUM
add,B00301521,ALUM
add,B00301643,ALUM
add,B00301674,ALUM
add,B00301714,ALUM
add,B00301722,ALUM
add,B00301763,ALUM
add,B00301849,ALUM
add,A00145654,ALUM
add,B00301976,ALUM
add,B00302008,ALUM
add,B00302102,ALUM
add,B00302109,ALUM
add,B00302191,ALUM
add,B00302209,ALUM
add,B00302218,ALUM
add,B00302230,ALUM
add,B00302266,ALUM
add,B00302285,ALUM
add,B00302294,ALUM
add,B00302338,ALUM
add,B00302340,ALUM
add,B00302342,ALUM
add,B00302343,ALUM
add,A00146191,ALUM
add,B00302412,ALUM
add,A00146216,ALUM
add,B00302426,ALUM
add,B00302435,ALUM
add,B00302649,ALUM
add,B00302661,ALUM
add,B00302674,ALUM
add,B00302709,ALUM
add,B00302710,ALUM
add,B00302729,ALUM
add,B00302730,ALUM
add,B00302745,ALUM
add,B00302750,ALUM
add,B00302786,ALUM
add,B00302791,ALUM
add,B00302792,ALUM
add,B00302796,ALUM
add,B00302813,ALUM
add,B00302874,ALUM
add,B00302896,ALUM
add,B00302986,ALUM
add,B00303059,ALUM
add,B00303081,ALUM
add,B00303137,ALUM
add,B00303166,ALUM
add,B00303173,ALUM
add,B00303230,ALUM
add,B00303319,ALUM
add,B00303351,ALUM
add,B00303436,ALUM
add,B00303441,ALUM
add,B00303459,ALUM
add,B00303477,ALUM
add,B00303514,ALUM
add,B00303520,ALUM
add,B00303585,ALUM
add,B00303590,ALUM
add,B00303615,ALUM
add,B00303659,ALUM
add,B00303682,ALUM
add,B00303684,ALUM
add,B00303695,ALUM
add,B00303770,ALUM
add,B00303804,ALUM
add,B00303819,ALUM
add,B00303862,ALUM
add,B00303930,ALUM
add,B00303967,ALUM
add,B00304003,ALUM
add,B00304027,ALUM
add,B00304034,ALUM
add,B00304087,ALUM
add,B00304099,ALUM
add,B00304108,ALUM
add,B00304113,ALUM
add,B00304147,ALUM
add,B00304157,ALUM
add,B00304169,ALUM
add,B00304184,ALUM
add,B00304188,ALUM
add,B00304201,ALUM
add,B00304206,ALUM
add,B00304226,ALUM
add,B00304242,ALUM
add,B00304253,ALUM
add,B00304321,ALUM
add,B00304393,ALUM
add,B00304414,ALUM
add,B00304436,ALUM
add,B00304496,ALUM
add,B00304530,ALUM
add,B00304534,ALUM
add,B00304695,ALUM
add,B00304698,ALUM
add,B00304712,ALUM
add,B00304737,ALUM
add,B00304783,ALUM
add,B00304787,ALUM
add,B00304824,ALUM
add,B00304829,ALUM
add,B00304833,ALUM
add,B00304846,ALUM
add,B00304880,ALUM
add,B00304883,ALUM
add,B00304951,ALUM
add,B00304956,ALUM
add,B00304989,ALUM
add,B00305021,ALUM
add,B00305040,ALUM
add,B00305074,ALUM
add,B00305076,ALUM
add,B00305082,ALUM
add,B00305097,ALUM
add,B00305098,ALUM
add,B00305202,ALUM
add,B00305271,ALUM
add,B00305359,ALUM
add,B00305372,ALUM
add,B00305424,ALUM
add,B00305454,ALUM
add,B00305533,ALUM
add,B00305621,ALUM
add,B00305684,ALUM
add,B00305763,ALUM
add,B00305781,ALUM
add,B00305816,ALUM
add,B00305845,ALUM
add,B00305954,ALUM
add,B00305960,ALUM
add,B00305974,ALUM
add,B00306087,ALUM
add,B00306101,ALUM
add,B00306102,ALUM
add,B00306245,ALUM
add,B00306246,ALUM
add,B00306364,ALUM
add,B00306403,ALUM
add,B00306445,ALUM
add,B00306484,ALUM
add,B00306489,ALUM
add,B00306535,ALUM
add,B00306601,ALUM
add,B00306610,ALUM
add,B00306655,ALUM
add,B00306739,ALUM
add,B00301080,ALUM
add,B00306838,ALUM
add,B00306892,ALUM
add,B00306966,ALUM
add,B00307174,ALUM
add,B00307330,ALUM
add,B00307703,ALUM
add,B00307728,ALUM
add,B00307782,ALUM
add,B00307786,ALUM
add,B00307821,ALUM
add,B00308117,ALUM
add,B00308122,ALUM
add,B00308144,ALUM
add,A00151993,ALUM
add,B00308174,ALUM
add,B00308200,ALUM
add,B00308246,ALUM
add,B00308591,ALUM
add,B00308714,ALUM
add,B00308804,ALUM
add,B00308805,ALUM
add,B00308833,ALUM
add,B00308843,ALUM
add,B00308852,ALUM
add,B00308855,ALUM
add,B00308861,ALUM
add,B00308890,ALUM
add,B00308892,ALUM
add,B00309337,ALUM
add,B00309413,ALUM
add,B00309606,ALUM
add,B00309608,ALUM
add,B00309616,ALUM
add,B00309827,ALUM
add,B00310049,ALUM
add,B00310181,ALUM
add,B00310529,ALUM
add,B00310613,ALUM
add,B00310765,ALUM
add,B00310782,ALUM
add,B00310785,ALUM
add,B00310790,ALUM
add,B00310838,ALUM
add,B00310970,ALUM
add,B00311009,ALUM
add,B00311126,ALUM
add,B00311224,ALUM
add,B00311266,ALUM
add,B00311267,ALUM
add,B00311294,ALUM
add,B00311319,ALUM
add,B00311352,ALUM
add,B00311487,ALUM
add,B00311498,ALUM
add,B00311507,ALUM
add,B00311579,ALUM
add,B00311595,ALUM
add,B00311663,ALUM
add,B00311690,ALUM
add,B00311692,ALUM
add,B00311810,ALUM
add,B00311820,ALUM
add,B00311821,ALUM
add,B00311830,ALUM
add,B00311834,ALUM
add,B00311846,ALUM
add,B00311850,ALUM
add,B00311900,ALUM
add,B00311910,ALUM
add,B00312047,ALUM
add,B00312055,ALUM
add,B00312061,ALUM
add,B00312077,ALUM
add,B00312117,ALUM
add,B00312167,ALUM
add,A00156094,ALUM
add,B00312265,ALUM
add,B00312281,ALUM
add,B00312296,ALUM
add,B00312392,ALUM
add,B00312411,ALUM
add,B00312498,ALUM
add,B00312502,ALUM
add,B00312535,ALUM
add,B00312556,ALUM
add,B00312564,ALUM
add,B00312578,ALUM
add,B00312579,ALUM
add,B00312580,ALUM
add,B00312582,ALUM
add,B00312585,ALUM
add,B00312621,ALUM
add,B00312626,ALUM
add,B00312658,ALUM
add,B00312682,ALUM
add,B00312683,ALUM
add,B00312702,ALUM
add,B00312711,ALUM
add,B00312712,ALUM
add,B00312725,ALUM
add,B00312728,ALUM
add,B00312823,ALUM
add,B00312871,ALUM
add,B00312899,ALUM
add,B00312948,ALUM
add,B00312949,ALUM
add,B00313009,ALUM
add,B00313021,ALUM
add,B00313022,ALUM
add,B00313089,ALUM
add,B00313097,ALUM
add,B00313098,ALUM
add,B00313111,ALUM
add,B00313113,ALUM
add,B00313115,ALUM
add,B00313116,ALUM
add,B00313117,ALUM
add,B00313119,ALUM
add,B00313132,ALUM
add,B00313139,ALUM
add,B00313230,ALUM
add,B00313250,ALUM
add,B00313371,ALUM
add,B00313389,ALUM
add,B00313392,ALUM
add,B00313425,ALUM
add,B00313429,ALUM
add,B00313437,ALUM
add,B00313439,ALUM
add,B00313440,ALUM
add,B00313478,ALUM
add,B00313481,ALUM
add,B00313493,ALUM
add,B00313528,ALUM
add,B00313539,ALUM
add,B00313555,ALUM
add,B00313563,ALUM
add,B00313564,ALUM
add,B00313581,ALUM
add,B00313592,ALUM
add,A00157470,ALUM
add,B00313597,ALUM
add,B00313680,ALUM
add,B00313691,ALUM
add,B00313778,ALUM
add,B00313780,ALUM
add,B00313832,ALUM
add,B00313835,ALUM
add,B00313851,ALUM
add,B00313865,ALUM
add,B00313904,ALUM
add,B00313996,ALUM
add,B00314000,ALUM
add,B00314001,ALUM
add,B00314002,ALUM
add,B00314004,ALUM
add,B00314006,ALUM
add,B00314007,ALUM
add,B00314008,ALUM
add,B00314011,ALUM
add,B00314038,ALUM
add,B00314040,ALUM
add,B00314044,ALUM
add,B00314045,ALUM
add,B00314081,ALUM
add,B00314135,ALUM
add,B00314136,ALUM
add,B00314138,ALUM
add,B00314231,ALUM
add,B00314300,ALUM
add,B00314305,ALUM
add,B00314308,ALUM
add,B00314309,ALUM
add,B00314324,ALUM
add,B00314346,ALUM
add,B00314353,ALUM
add,B00314379,ALUM
add,B00314380,ALUM
add,B00314381,ALUM
add,B00314392,ALUM
add,B00314431,ALUM
add,B00314450,ALUM
add,B00314492,ALUM
add,B00314525,ALUM
add,B00314531,ALUM
add,B00314559,ALUM
add,B00314561,ALUM
add,B00314565,ALUM
add,B00314575,ALUM
add,B00314585,ALUM
add,B00314590,ALUM
add,B00314600,ALUM
add,B00314605,ALUM
add,B00314607,ALUM
add,B00314675,ALUM
add,B00314912,ALUM
add,B00314929,ALUM
add,B00314943,ALUM
add,B00315062,ALUM
add,B00315063,ALUM
add,B00315116,ALUM
add,B00315122,ALUM
add,B00315163,ALUM
add,B00315234,ALUM
add,B00315253,ALUM
add,B00315264,ALUM
add,B00315273,ALUM
add,B00315275,ALUM
add,B00315278,ALUM
add,B00315283,ALUM
add,B00315318,ALUM
add,B00315343,ALUM
add,B00315434,ALUM
add,B00315718,ALUM
add,B00315728,ALUM
add,B00315732,ALUM
add,B00315742,ALUM
add,B00315743,ALUM
add,B00315747,ALUM
add,B00315785,ALUM
add,B00315797,ALUM
add,B00315811,ALUM
add,B00315837,ALUM
add,B00315908,ALUM
add,B00315984,ALUM
add,B00316075,ALUM
add,B00316200,ALUM
add,B00316242,ALUM
add,B00316305,ALUM
add,B00316311,ALUM
add,B00316374,ALUM
add,B00316401,ALUM
add,B00316516,ALUM
add,B00316588,ALUM
add,B00316693,ALUM
add,B00316933,ALUM
add,B00316945,ALUM
add,B00317029,ALUM
add,B00317043,ALUM
add,B00317077,ALUM
add,B00317151,ALUM
add,B00317346,ALUM
add,B00317432,ALUM
add,A00161391,ALUM
add,B00317543,ALUM
add,B00317593,ALUM
add,A00161649,ALUM
add,B00317800,ALUM
add,B00317825,ALUM
add,A00161897,ALUM
add,A00161906,ALUM
add,A00161940,ALUM
add,A00161965,ALUM
add,A00162002,ALUM
add,A00162021,ALUM
add,A00162033,ALUM
add,A00162036,ALUM
add,A00162118,ALUM
add,B00318071,ALUM
add,A00162139,ALUM
add,A00162156,ALUM
add,A00162176,ALUM
add,A00162178,ALUM
add,A00162201,ALUM
add,A00162367,ALUM
add,A00162396,ALUM
add,A00162429,ALUM
add,B00318380,ALUM
add,B00318447,ALUM
add,B00318463,ALUM
add,A00162708,ALUM
add,A00162736,ALUM
add,A00162737,ALUM
add,B00318532,ALUM
add,B00318544,ALUM
add,B00318550,ALUM
add,A00162797,ALUM
add,B00318590,ALUM
add,A00162855,ALUM
add,A00162894,ALUM
add,B00318639,ALUM
add,A00162977,ALUM
add,B00318755,ALUM
add,A00163139,ALUM
add,A00163151,ALUM
add,B00318792,ALUM
add,A00163321,ALUM
add,B00319113,ALUM
add,B00319115,ALUM
add,B00319120,ALUM
add,B00319914,ALUM
add,B00320058,ALUM
add,B00320358,ALUM
add,B00320754,ALUM
add,B00320792,ALUM
add,B00320913,ALUM
add,B00321421,ALUM
add,B00321554,ALUM
add,B00321589,ALUM
add,B00321673,ALUM
add,B00321681,ALUM
add,B00321693,ALUM
add,B00321741,ALUM
add,B00321916,ALUM
add,B00321950,ALUM
add,B00321952,ALUM
add,B00321959,ALUM
add,B00322021,ALUM
add,B00322182,ALUM
add,B00322203,ALUM
add,B00322235,ALUM
add,B00322521,ALUM
add,B00322574,ALUM
add,B00322638,ALUM
add,B00322642,ALUM
add,B00322798,ALUM
add,B00322824,ALUM
add,B00322872,ALUM
add,B00323162,ALUM
add,B00323215,ALUM
add,B00323254,ALUM
add,B00323383,ALUM
add,B00323404,ALUM
add,B00323439,ALUM
add,B00323441,ALUM
add,B00323480,ALUM
add,A00167953,ALUM
add,B00323494,ALUM
add,B00323724,ALUM
add,B00323779,ALUM
add,B00324013,ALUM
add,B00324126,ALUM
add,B00324135,ALUM
add,B00324139,ALUM
add,B00324271,ALUM
add,B00324546,ALUM
add,B00324549,ALUM
add,B00324554,ALUM
add,B00324557,ALUM
add,B00324575,ALUM
add,B00324579,ALUM
add,B00324587,ALUM
add,B00324716,ALUM
add,B00324963,ALUM
add,B00325034,ALUM
add,A00169774,ALUM
add,B00325430,ALUM
add,A00169975,ALUM
add,B00325708,ALUM
add,B00325717,ALUM
add,B00325756,ALUM
add,B00325960,ALUM
add,B00326009,ALUM
add,B00326045,ALUM
add,B00326192,ALUM
add,B00326193,ALUM
add,B00326196,ALUM
add,B00326199,ALUM
add,B00326205,ALUM
add,B00326459,ALUM
add,A00171113,ALUM
add,B00326574,ALUM
add,B00326614,ALUM
add,A00171235,ALUM
add,A00171310,ALUM
add,B00326889,ALUM
add,B00326918,ALUM
add,B00326922,ALUM
add,B00326963,ALUM
add,B00326979,ALUM
add,B00327100,ALUM
add,B00327116,ALUM
add,B00327148,ALUM
add,B00327153,ALUM
add,B00327253,ALUM
add,B00327256,ALUM
add,B00327263,ALUM
add,B00327485,ALUM
add,B00327524,ALUM
add,B00327532,ALUM
add,B00327535,ALUM
add,B00327551,ALUM
add,B00327636,ALUM
add,B00327753,ALUM
add,B00327754,ALUM
add,A00172444,ALUM
add,B00327903,ALUM
add,A00172518,ALUM
add,B00328079,ALUM
add,B00328088,ALUM
add,B00328131,ALUM
add,B00328133,ALUM
add,B00328218,ALUM
add,B00328323,ALUM
add,A00172817,ALUM
add,B00328333,ALUM
add,B00328339,ALUM
add,B00328342,ALUM
add,B00328349,ALUM
add,B00328417,ALUM
add,B00328452,ALUM
add,B00328455,ALUM
add,A00173051,ALUM
add,B00328719,ALUM
add,B00329048,ALUM
add,B00329218,ALUM
add,B00329277,ALUM
add,B00329364,ALUM
add,A00173741,ALUM
add,A00173804,ALUM
add,B00329468,ALUM
add,B00329597,ALUM
add,B00329682,ALUM
add,B00329713,ALUM
add,B00329780,ALUM
add,B00329871,ALUM
add,B00329874,ALUM
add,B00329913,ALUM
add,B00329932,ALUM
add,B00329956,ALUM
add,A00174320,ALUM
add,B00329979,ALUM
add,B00330028,ALUM
add,B00330030,ALUM
add,A00174407,ALUM
add,B00330036,ALUM
add,A00174478,ALUM
add,B00330109,ALUM
add,B00330179,ALUM
add,B00330207,ALUM
add,A00174645,ALUM
add,A00174692,ALUM
add,B00330322,ALUM
add,B00330340,ALUM
add,B00330370,ALUM
add,A00174872,ALUM
add,A00174924,ALUM
add,B00330450,ALUM
add,A00174945,ALUM
add,B00330463,ALUM
add,B00330608,ALUM
add,B00330665,ALUM
add,B00330716,ALUM
add,B00330720,ALUM
add,B00330923,ALUM
add,B00331048,ALUM
add,B00331052,ALUM
add,B00331097,ALUM
add,B00331169,ALUM
add,B00331177,ALUM
add,B00331279,ALUM
add,B00331449,ALUM
add,B00331516,ALUM
add,B00331865,ALUM
add,B00331868,ALUM
add,B00332013,ALUM
add,B00332055,ALUM
add,B00332104,ALUM
add,B00332145,ALUM
add,B00332149,ALUM
add,B00332163,ALUM
add,B00332339,ALUM
add,B00332413,ALUM
add,B00332464,ALUM
add,B00332475,ALUM
add,B00332578,ALUM
add,B00332618,ALUM
add,B00332634,ALUM
add,B00332638,ALUM
add,B00332770,ALUM
add,B00332921,ALUM
add,B00332926,ALUM
add,B00333043,ALUM
add,B00333060,ALUM
add,B00333241,ALUM
add,B00333481,ALUM
add,B00333484,ALUM
add,B00333498,ALUM
add,B00333507,ALUM
add,B00333577,ALUM
add,B00333682,ALUM
add,B00333697,ALUM
add,B00333711,ALUM
add,B00333749,ALUM
add,B00333815,ALUM
add,B00333834,ALUM
add,B00333873,ALUM
add,B00333876,ALUM
add,B00333878,ALUM
add,B00333894,ALUM
add,B00333896,ALUM
add,B00334302,ALUM
add,B00334315,ALUM
add,B00334360,ALUM
add,B00334363,ALUM
add,B00334499,ALUM
add,B00334552,ALUM
add,B00334720,ALUM
add,B00334764,ALUM
add,B00334768,ALUM
add,B00334785,ALUM
add,B00334902,ALUM
add,B00334905,ALUM
add,B00335079,ALUM
add,B00335080,ALUM
add,B00335153,ALUM
add,B00335258,ALUM
add,B00335264,ALUM
add,B00335276,ALUM
add,B00335282,ALUM
add,B00335289,ALUM
add,B00335311,ALUM
add,B00335317,ALUM
add,B00335389,ALUM
add,B00335406,ALUM
add,B00335408,ALUM
add,B00335546,ALUM
add,B00335560,ALUM
add,B00335690,ALUM
add,B00335860,ALUM
add,B00335886,ALUM
add,B00335892,ALUM
add,B00335939,ALUM
add,B00335961,ALUM
add,B00336054,ALUM
add,B00336114,ALUM
add,B00336147,ALUM
add,B00336376,ALUM
add,B00336412,ALUM
add,B00336452,ALUM
add,B00336523,ALUM
add,B00336632,ALUM
add,B00336668,ALUM
add,B00336711,ALUM
add,B00336717,ALUM
add,B00336720,ALUM
add,B00336840,ALUM
add,B00336861,ALUM
add,B00336879,ALUM
add,B00336884,ALUM
add,B00336915,ALUM
add,B00336943,ALUM
add,B00336955,ALUM
add,B00336988,ALUM
add,B00336993,ALUM
add,B00337029,ALUM
add,B00337107,ALUM
add,B00337201,ALUM
add,B00337219,ALUM
add,B00337354,ALUM
add,B00337373,ALUM
add,B00337418,ALUM
add,B00337425,ALUM
add,B00337432,ALUM
add,B00337433,ALUM
add,B00337434,ALUM
add,B00337447,ALUM
add,B00337456,ALUM
add,B00337487,ALUM
add,B00337506,ALUM
add,B00337521,ALUM
add,B00337551,ALUM
add,B00337564,ALUM
add,B00337568,ALUM
add,B00337616,ALUM
add,B00337630,ALUM
add,B00337631,ALUM
add,B00337639,ALUM
add,B00337650,ALUM
add,B00337753,ALUM
add,B00337888,ALUM
add,B00337925,ALUM
add,B00338057,ALUM
add,B00338068,ALUM
add,B00338077,ALUM
add,B00338103,ALUM
add,B00338120,ALUM
add,B00338239,ALUM
add,B00338241,ALUM
add,B00338253,ALUM
add,B00338329,ALUM
add,B00338371,ALUM
add,B00338379,ALUM
add,B00338421,ALUM
add,B00338451,ALUM
add,B00338591,ALUM
add,B00338669,ALUM
add,B00338717,ALUM
add,B00338803,ALUM
add,B00338814,ALUM
add,B00338833,ALUM
add,B00338851,ALUM
add,B00338918,ALUM
add,B00338992,ALUM
add,B00339033,ALUM
add,B00339072,ALUM
add,B00339083,ALUM
add,B00339095,ALUM
add,B00339102,ALUM
add,B00339108,ALUM
add,B00339109,ALUM
add,B00339121,ALUM
add,B00339141,ALUM
add,B00339150,ALUM
add,B00339157,ALUM
add,B00339161,ALUM
add,B00339165,ALUM
add,B00339202,ALUM
add,B00339206,ALUM
add,B00339232,ALUM
add,B00339235,ALUM
add,B00339236,ALUM
add,B00339250,ALUM
add,B00339258,ALUM
add,B00339272,ALUM
add,B00339282,ALUM
add,B00339298,ALUM
add,B00339299,ALUM
add,B00339311,ALUM
add,B00339326,ALUM
add,B00339342,ALUM
add,B00339345,ALUM
add,B00339358,ALUM
add,B00339372,ALUM
add,B00339384,ALUM
add,B00339391,ALUM
add,B00339459,ALUM
add,B00339469,ALUM
add,B00339494,ALUM
add,B00339497,ALUM
add,B00339498,ALUM
add,B00339535,ALUM
add,B00339539,ALUM
add,B00339757,ALUM
add,B00339782,ALUM
add,B00339788,ALUM
add,B00339921,ALUM
add,B00339923,ALUM
add,B00339928,ALUM
add,B00339942,ALUM
add,B00339944,ALUM
add,B00339946,ALUM
add,B00339962,ALUM
add,B00339963,ALUM
add,B00339977,ALUM
add,B00339986,ALUM
add,B00339991,ALUM
add,B00340022,ALUM
add,B00340048,ALUM
add,B00340076,ALUM
add,B00340078,ALUM
add,B00340091,ALUM
add,B00340097,ALUM
add,B00340106,ALUM
add,B00340115,ALUM
add,B00340118,ALUM
add,B00340154,ALUM
add,B00340173,ALUM
add,B00340178,ALUM
add,B00340218,ALUM
add,B00340219,ALUM
add,B00340273,ALUM
add,B00340336,ALUM
add,B00340450,ALUM
add,B00340516,ALUM
add,B00340643,ALUM
add,B00340777,ALUM
add,B00340782,ALUM
add,B00340863,ALUM
add,B00340885,ALUM
add,B00340892,ALUM
add,B00340916,ALUM
add,B00341007,ALUM
add,B00341011,ALUM
add,B00341029,ALUM
add,B00341072,ALUM
add,B00341099,ALUM
add,B00341222,ALUM
add,B00341238,ALUM
add,B00341250,ALUM
add,B00341254,ALUM
add,B00341258,ALUM
add,B00341290,ALUM
add,B00341413,ALUM
add,B00341450,ALUM
add,B00341455,ALUM
add,B00341492,ALUM
add,B00341545,ALUM
add,B00341590,ALUM
add,B00341604,ALUM
add,B00341727,ALUM
add,B00341735,ALUM
add,B00341777,ALUM
add,B00341789,ALUM
add,B00341826,ALUM
add,B00341900,ALUM
add,B00341966,ALUM
add,B00341995,ALUM
add,B00341997,ALUM
add,B00342003,ALUM
add,B00342005,ALUM
add,B00342221,ALUM
add,B00342259,ALUM
add,B00342286,ALUM
add,B00342302,ALUM
add,B00342322,ALUM
add,B00342354,ALUM
add,B00342385,ALUM
add,B00342401,ALUM
add,B00342421,ALUM
add,B00342442,ALUM
add,B00342608,ALUM
add,B00342852,ALUM
add,B00342867,ALUM
add,B00342885,ALUM
add,B00342887,ALUM
add,B00342899,ALUM
add,A00186937,ALUM
add,B00343021,ALUM
add,B00343064,ALUM
add,B00343065,ALUM
add,B00343066,ALUM
add,B00343087,ALUM
add,B00343096,ALUM
add,B00343112,ALUM
add,A00187146,ALUM
add,A00187162,ALUM
add,B00343181,ALUM
add,B00343194,ALUM
add,A00187200,ALUM
add,B00343209,ALUM
add,A00187219,ALUM
add,B00343216,ALUM
add,A00187244,ALUM
add,A00187294,ALUM
add,A00187311,ALUM
add,A00187330,ALUM
add,A00187376,ALUM
add,A00187429,ALUM
add,A00187431,ALUM
add,B00343355,ALUM
add,A00187480,ALUM
add,A00187513,ALUM
add,B00343405,ALUM
add,B00343433,ALUM
add,B00343462,ALUM
add,A00187658,ALUM
add,A00187686,ALUM
add,A00187817,ALUM
add,A00187904,ALUM
add,A00187910,ALUM
add,A00187922,ALUM
add,A00187938,ALUM
add,A00187951,ALUM
add,A00187971,ALUM
add,A00188027,ALUM
add,A00188045,ALUM
add,A00188061,ALUM
add,A00188074,ALUM
add,A00188081,ALUM
add,B00343704,ALUM
add,A00188318,ALUM
add,A00188323,ALUM
add,A00188330,ALUM
add,B00343984,ALUM
add,B00344015,ALUM
add,B00344037,ALUM
add,A00188477,ALUM
add,B00344083,ALUM
add,B00344084,ALUM
add,B00344085,ALUM
add,A00188558,ALUM
add,B00344107,ALUM
add,A00188604,ALUM
add,A00188662,ALUM
add,A00188741,ALUM
add,A00188743,ALUM
add,A00188757,ALUM
add,A00188778,ALUM
add,A00188804,ALUM
add,B00344545,ALUM
add,A00189134,ALUM
add,B00344641,ALUM
add,B00344655,ALUM
add,B00344741,ALUM
add,A00189299,ALUM
add,B00344892,ALUM
add,B00344941,ALUM
add,B00344942,ALUM
add,B00345024,ALUM
add,A00189705,ALUM
add,B00345248,ALUM
add,A00189788,ALUM
